SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_FAMILY_STATUS,DAYS_EMPLOYED,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
364695,0,Cash loans,M,N,Y,0,202500.0,450000.0,30204.0,450000.0,Married,-588,-11895,,0.1351593298071355,0.3217352821966848
364712,0,Cash loans,M,N,Y,2,112500.0,439740.0,23985.0,315000.0,Married,-940,-8331,0.3049734909835745,0.0224320354473732,0.6706517530862718
364715,0,Cash loans,F,N,Y,0,157500.0,283419.0,17469.0,234000.0,Married,-3397,-16616,,0.7132248944095707,0.5726825047161584
364735,0,Cash loans,M,N,Y,0,157500.0,640080.0,31261.5,450000.0,Married,-3452,-16552,,0.2459776668199272,0.4206109640437848
364744,0,Cash loans,F,N,N,1,90000.0,387000.0,17176.5,387000.0,Married,-3336,-10433,,0.7215988567264591,0.4276573700350293
364748,0,Revolving loans,M,Y,Y,0,225000.0,270000.0,13500.0,270000.0,Single / not married,-1151,-8651,,0.6750144421866057,0.3031463744186309
364754,0,Cash loans,M,Y,N,2,220500.0,1076067.0,60214.5,1017000.0,Married,-2704,-12364,,0.7289879206647862,0.3656165070113335
364755,0,Cash loans,M,N,Y,0,202500.0,254700.0,30226.5,225000.0,Civil marriage,-2871,-21120,,0.6416160072017068,
364799,0,Cash loans,M,N,Y,0,76500.0,219069.0,11884.5,148500.0,Married,-532,-20665,,0.7439287478196827,0.4329616670974407
364802,0,Cash loans,F,N,Y,1,90000.0,816660.0,23877.0,585000.0,Single / not married,-181,-14898,,0.3815998762810461,0.7016957740576931
364821,0,Cash loans,M,N,Y,0,90000.0,84028.5,9972.0,84028.5,Single / not married,-988,-9227,0.0534522763032791,0.6909536528445682,0.7091891096653581
364838,0,Cash loans,M,N,N,0,157500.0,526491.0,19039.5,454500.0,Married,-3493,-20866,0.8156891157828478,0.7147966934643109,0.5082869913916046
364842,0,Cash loans,M,N,N,0,81000.0,592560.0,35806.5,450000.0,Married,-7152,-19627,,0.273371684901373,0.6769925032909132
364847,0,Cash loans,F,N,Y,0,112500.0,956574.0,44455.5,855000.0,Married,-2801,-17779,,0.5154191053819985,0.7252764347002191
364855,0,Cash loans,F,Y,Y,1,135000.0,457119.0,23467.5,342000.0,Married,-2463,-12130,0.1218433068506761,0.6165700881710798,0.7151031019926098
364857,0,Cash loans,F,Y,Y,0,166500.0,583191.0,21078.0,481500.0,Widow,365243,-22843,0.4642264591480839,0.5331971662163615,0.6754132910917112
364873,0,Cash loans,M,Y,Y,0,180000.0,334152.0,18256.5,270000.0,Single / not married,-439,-8519,,0.2615439728958621,0.1214082861631216
364891,0,Cash loans,F,N,Y,0,157500.0,675000.0,52236.0,675000.0,Separated,-5271,-19124,0.6853048877778597,0.4446423564204296,0.1198779608955348
364909,0,Cash loans,F,N,N,0,265500.0,548770.5,24300.0,490500.0,Married,-2805,-16794,,0.7502829393471369,0.7076993447402619
364915,0,Cash loans,F,N,N,1,225000.0,646344.0,17901.0,423000.0,Civil marriage,-4144,-11933,0.6180664188172518,0.6131886728468289,0.5814837058057234
364928,0,Cash loans,F,N,Y,2,225000.0,1078200.0,34911.0,900000.0,Married,-1012,-10705,0.3823396264070937,0.4648966567878693,0.2525986978339766
364936,0,Cash loans,F,Y,Y,0,202500.0,760225.5,30150.0,679500.0,Separated,-1266,-16694,0.711801967956011,0.7256093417792497,0.5832379256761245
364970,1,Cash loans,M,Y,Y,0,337500.0,225000.0,17905.5,225000.0,Married,-2206,-11300,,0.1530369448085861,0.2103502286944494
365007,0,Cash loans,F,N,N,0,112500.0,225000.0,13527.0,225000.0,Civil marriage,-2266,-10892,0.7160984064869086,0.5613738103437803,0.363945238612397
365018,0,Revolving loans,F,N,Y,0,90000.0,225000.0,11250.0,225000.0,Single / not married,-3602,-10872,0.5417296728633918,0.5936411411821553,0.2539628093363117
365100,0,Cash loans,M,Y,Y,2,225000.0,679500.0,26946.0,679500.0,Married,-2828,-15497,0.4845893839213386,0.7718364127775573,0.8245949709919925
365122,0,Cash loans,F,Y,Y,0,243000.0,497448.0,59166.0,472500.0,Married,-9139,-16494,,0.6938505327194118,0.1566398270314114
365170,0,Cash loans,F,N,Y,0,135000.0,851778.0,25033.5,711000.0,Married,-2456,-16029,,0.5864209214345885,0.5937175866150576
365182,0,Cash loans,F,Y,Y,1,202500.0,1642500.0,57222.0,1642500.0,Married,-4906,-15260,0.8125483087130665,0.576923205474005,0.3077366963789207
365219,0,Cash loans,F,Y,Y,0,157500.0,504000.0,16389.0,504000.0,Married,-4343,-14601,,0.7355980932540135,0.3123653692278984
365249,1,Cash loans,F,N,Y,0,157500.0,182016.0,8851.5,144000.0,Civil marriage,-865,-15501,,0.5421280679043678,0.3572932680336494
365257,0,Cash loans,M,Y,N,2,252000.0,269550.0,10395.0,225000.0,Married,-420,-10488,0.1327565578733908,0.2108571169624758,0.6109913280868294
365280,0,Cash loans,F,Y,N,0,112500.0,559368.0,30474.0,418500.0,Single / not married,-1688,-10002,0.0708840414730359,0.4152384228592379,
365281,0,Cash loans,M,N,Y,0,135000.0,148707.0,14616.0,139500.0,Separated,365243,-25117,0.7405820800492211,0.6139145636731258,0.4614823912998385
365298,0,Cash loans,F,Y,N,0,225000.0,450000.0,21888.0,450000.0,Single / not married,-409,-12645,0.2618376490639838,0.2312189383903634,0.0975816126874459
365312,0,Cash loans,M,N,Y,0,315000.0,528633.0,27121.5,472500.0,Married,-3187,-12540,,0.1269997130215221,0.5370699579791587
365313,0,Cash loans,F,Y,Y,0,148500.0,571486.5,29308.5,454500.0,Married,-9382,-16416,,0.6055892225126938,0.6894791426446275
365315,0,Cash loans,M,Y,Y,2,540000.0,517500.0,50413.5,517500.0,Married,-5210,-13574,0.5855954332856188,0.4506223419389232,0.6109913280868294
365323,0,Cash loans,F,N,Y,0,112500.0,1125000.0,32895.0,1125000.0,Civil marriage,-3063,-19881,0.6575656100057928,0.7283653550172179,0.7700870700124128
365334,0,Revolving loans,F,N,Y,1,157500.0,225000.0,11250.0,225000.0,Married,-1144,-11567,,0.3302055173303832,0.2636468134452008
365338,0,Cash loans,F,N,Y,0,180000.0,1024636.5,33988.5,918000.0,Married,365243,-23818,0.8404859591747489,0.4981212802915365,0.4382813743111921
365375,0,Cash loans,F,N,Y,0,225000.0,1542366.0,53739.0,1408500.0,Separated,-10803,-18472,0.7897646135487368,0.5968601800832808,0.5549467685334323
365376,0,Cash loans,F,N,Y,0,67500.0,512064.0,23998.5,360000.0,Civil marriage,-1999,-10617,0.3604182528949721,0.6609662134483183,
365400,0,Cash loans,F,N,N,0,171000.0,1214100.0,66663.0,1125000.0,Married,-3234,-20449,0.4489125534971273,0.3443099688470891,0.5954562029091491
365414,0,Cash loans,M,Y,N,1,67500.0,265851.0,11394.0,229500.0,Married,-6002,-13490,0.524193124773905,0.5833255682631221,0.7530673920730478
365421,0,Cash loans,M,Y,Y,0,121500.0,499500.0,15273.0,499500.0,Married,365243,-23471,,0.6717921868360806,0.4974688893052743
365498,1,Cash loans,F,Y,Y,0,135000.0,290353.5,21258.0,220500.0,Single / not married,365243,-23141,0.711070642224958,0.5014123388412675,0.1261005588362325
365529,0,Cash loans,F,N,Y,0,135000.0,808650.0,23773.5,675000.0,Civil marriage,365243,-20733,0.7091199276872611,0.1942664499695638,0.5919766183185521
365540,0,Cash loans,M,N,Y,2,765000.0,534204.0,42336.0,495000.0,Married,-1297,-12823,0.5035407748173472,0.7391889342109703,0.511891801533151
365550,1,Cash loans,M,N,Y,1,157500.0,592560.0,30384.0,450000.0,Separated,-274,-12482,,0.2500354940208538,0.4794489811780563
365560,0,Cash loans,F,N,N,0,162000.0,675000.0,45238.5,675000.0,Single / not married,-1031,-15132,0.5366848394950852,0.6390475242597815,0.2594676548211199
365562,0,Cash loans,M,Y,Y,1,157500.0,900000.0,35824.5,900000.0,Married,-1050,-15691,,0.4064363481337257,0.0890438827498688
365578,0,Cash loans,F,Y,Y,0,112500.0,555273.0,18040.5,463500.0,Single / not married,-438,-18384,,0.5587282901775965,0.6832688314232291
365580,0,Cash loans,F,N,Y,0,180000.0,436032.0,27994.5,360000.0,Married,-609,-14329,0.4010015520487442,0.5826503991143,0.4083588531230431
365600,0,Cash loans,M,N,Y,0,180000.0,225000.0,20767.5,225000.0,Single / not married,-590,-8423,0.4626460551485953,0.6760305990563302,
365625,0,Cash loans,F,N,Y,0,90000.0,560664.0,16524.0,468000.0,Single / not married,-1993,-20006,0.8222025433638069,0.5812991331460388,0.5884877883422673
365629,0,Cash loans,M,Y,N,1,202500.0,432567.0,16159.5,328500.0,Married,-125,-10622,0.5506906216140417,0.4696977938974824,0.4938628816996244
365630,0,Cash loans,F,N,N,0,135000.0,286704.0,12757.5,247500.0,Single / not married,365243,-20406,,0.6133338913641772,0.3425288720742255
365639,0,Cash loans,F,N,Y,0,99000.0,225000.0,15219.0,225000.0,Single / not married,-628,-10178,,0.0581543014637311,
365654,0,Cash loans,M,Y,Y,0,315000.0,1687266.0,64395.0,1575000.0,Married,-284,-19164,,0.5760903375430992,0.8106180215523969
365688,0,Cash loans,M,Y,N,0,351000.0,2085120.0,65601.0,1800000.0,Married,-3601,-22907,0.6724684329567914,0.7704122814489888,0.4938628816996244
365689,0,Cash loans,M,N,Y,0,135000.0,149256.0,17842.5,135000.0,Married,-1621,-17359,,0.5647308910268345,0.5762088360175724
365709,0,Cash loans,M,Y,Y,1,135000.0,792346.5,26316.0,684000.0,Civil marriage,-2267,-16006,,0.3551256437854799,0.7544061731797895
365714,0,Cash loans,F,N,Y,0,76500.0,675000.0,16083.0,675000.0,Married,365243,-20597,,0.3773260932123748,
365741,0,Cash loans,F,N,N,0,202500.0,1067418.0,31207.5,891000.0,Civil marriage,-1006,-16999,,0.4195936337223949,
365772,0,Cash loans,M,N,N,0,270000.0,539100.0,29245.5,450000.0,Single / not married,-727,-8800,,0.2858978721410488,0.2471909382666521
365783,0,Cash loans,F,N,Y,1,139500.0,314100.0,13437.0,225000.0,Civil marriage,-3502,-14138,0.4274900205001773,0.2895097889191472,0.6263042766749393
365799,0,Cash loans,M,N,N,0,270000.0,254700.0,25321.5,225000.0,Married,-596,-16771,0.2570348853396305,0.6817367609450303,
365825,0,Cash loans,F,N,Y,1,157500.0,238500.0,22878.0,238500.0,Married,-272,-13503,,0.2698243059419316,0.6144143775673561
365834,0,Cash loans,F,N,Y,0,90000.0,526491.0,28179.0,454500.0,Married,-5092,-21286,0.6522476401079983,0.680411538984845,0.7180328113294772
365847,0,Cash loans,F,N,Y,1,202500.0,693000.0,22486.5,693000.0,Married,-6960,-15027,0.7781994409130256,0.6257909722365053,0.4722533429586386
365849,0,Cash loans,F,Y,Y,0,202500.0,900000.0,26316.0,900000.0,Married,-1087,-17110,0.8014091401430887,0.5166588130784548,0.4830501881366946
365860,0,Cash loans,F,Y,N,0,135000.0,675000.0,34596.0,675000.0,Married,-998,-9405,,0.3670510380309709,0.5867400085415683
365865,0,Cash loans,M,Y,Y,0,112500.0,381528.0,18684.0,315000.0,Married,-4220,-16267,,0.0669391599839484,0.2176285202779586
365914,0,Cash loans,F,N,Y,0,67500.0,254700.0,25321.5,225000.0,Married,365243,-24348,,0.4075235499763528,0.6512602186973006
365918,0,Cash loans,M,Y,Y,2,99000.0,274500.0,14143.5,274500.0,Married,-3286,-17130,,0.1292814774423797,
365935,0,Cash loans,F,N,Y,0,112500.0,663093.0,21519.0,553500.0,Married,-757,-14673,0.6883716717833196,0.6200123949862156,0.6430255641096323
365937,0,Cash loans,F,Y,Y,0,157500.0,1475154.0,61006.5,1377000.0,Married,-2729,-14786,0.8092709991436465,0.6059025645826758,0.2567055724393002
365939,0,Cash loans,M,Y,Y,1,180000.0,343800.0,16852.5,225000.0,Married,-390,-10299,,0.5452583678253792,0.0774985464900651
366002,0,Cash loans,M,N,Y,0,337500.0,104256.0,11358.0,90000.0,Married,-5369,-19732,,0.5731130746177003,0.4776491548517548
366023,0,Cash loans,F,Y,Y,0,225000.0,558855.0,44284.5,477000.0,Separated,-6478,-17290,0.7593988322636059,0.6191877395774489,0.4884551844437485
366026,1,Cash loans,F,N,N,2,135000.0,254700.0,30357.0,225000.0,Married,-1441,-13379,0.3079890149687783,0.5170574427632174,0.1830351672178103
366055,0,Cash loans,F,N,Y,0,90000.0,775327.5,30748.5,693000.0,Married,-732,-21504,0.8224001651350128,0.3738490438446523,
366088,0,Cash loans,F,N,N,0,225000.0,1374480.0,41800.5,1125000.0,Civil marriage,-2215,-11390,0.4611015452200297,0.5954755759604373,0.5046813193144684
366110,0,Cash loans,F,N,N,1,90000.0,517500.0,22923.0,517500.0,Separated,-5621,-13826,,0.6781008953588515,0.6528965519806539
366124,0,Cash loans,M,Y,N,0,180000.0,678996.0,27652.5,540000.0,Married,-2454,-9799,0.2639136151250861,0.5581890737399844,0.524496446363472
366130,0,Cash loans,M,Y,N,0,202500.0,1350000.0,39474.0,1350000.0,Single / not married,-734,-8184,,0.2330704682816052,0.1500851762342935
366162,0,Cash loans,F,N,Y,0,81000.0,566055.0,16353.0,472500.0,Married,365243,-21967,0.800014117639927,0.5387390469012872,0.7295666907060153
366163,0,Cash loans,M,Y,Y,2,247500.0,254700.0,27153.0,225000.0,Married,-2708,-13634,0.6330677695141167,0.4309936511801656,0.6832688314232291
366216,0,Cash loans,F,N,N,0,112500.0,679500.0,19867.5,679500.0,Married,-1917,-11197,0.216811815144365,0.6426863355048417,0.4329616670974407
366239,0,Cash loans,F,N,N,0,117000.0,348264.0,20124.0,315000.0,Married,365243,-24809,,0.8061941576954783,0.5884877883422673
366288,0,Cash loans,F,Y,Y,0,204750.0,1223010.0,48631.5,1125000.0,Married,-1911,-18238,,0.6175828508514597,0.2525986978339766
366292,0,Revolving loans,F,Y,Y,0,103500.0,270000.0,13500.0,270000.0,Single / not married,-248,-9382,,0.3158988997663545,0.4311917977993083
366305,0,Cash loans,F,N,Y,0,202500.0,983299.5,41661.0,904500.0,Widow,-3404,-17777,0.851537054010846,0.6133390773672055,0.2822484337007223
366308,0,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,Civil marriage,-232,-8362,,0.2858978721410488,
366319,0,Revolving loans,F,Y,N,0,117000.0,360000.0,18000.0,360000.0,Civil marriage,-255,-19313,0.8324624290500291,0.3989622461806964,0.5937175866150576
366331,0,Cash loans,M,N,Y,0,202500.0,601470.0,32760.0,450000.0,Single / not married,-725,-8711,0.0517173232438216,0.2858978721410488,0.190705947811054
366333,0,Cash loans,F,N,Y,0,139500.0,360000.0,19660.5,360000.0,Married,-8479,-17801,,0.4568607953659454,0.248535557339522
366356,0,Cash loans,M,Y,Y,1,180000.0,1267735.5,37066.5,1107000.0,Separated,-458,-11395,0.1427199480773398,0.5923586455311243,0.0764735191854844
366361,0,Cash loans,F,Y,Y,0,225000.0,677664.0,36760.5,585000.0,Married,-6887,-16037,,0.7328072075895825,0.6178261467332483
366395,1,Cash loans,M,N,N,0,94500.0,604152.0,32904.0,540000.0,Married,-2741,-20137,,0.6528343652704435,
366489,0,Cash loans,M,N,Y,1,247500.0,700830.0,22738.5,585000.0,Married,-1307,-11442,,0.5474588433272594,
366508,0,Cash loans,F,N,N,0,87750.0,363190.5,18450.0,328500.0,Widow,365243,-24716,,0.7527941508484486,0.8193176922872417
366510,0,Revolving loans,F,N,Y,0,180000.0,540000.0,27000.0,540000.0,Married,-4086,-15972,0.6280082494407568,0.5965549619261231,0.3774042489507649
366529,0,Cash loans,F,N,N,0,157500.0,373500.0,10269.0,225000.0,Married,-1267,-18140,,0.3573321900509645,0.475849908720221
366537,0,Cash loans,M,N,Y,0,108000.0,1245636.0,41296.5,1116000.0,Married,-502,-17044,,0.6823722048738365,0.6263042766749393
366540,0,Cash loans,F,N,N,0,121500.0,136260.0,9913.5,112500.0,Married,-802,-19612,,0.4216026742455879,0.6801388218428291
366547,0,Cash loans,F,N,Y,0,112500.0,167076.0,11758.5,135000.0,Married,365243,-23450,,0.7214538624037251,0.434733248750173
366577,0,Cash loans,M,Y,N,2,157500.0,269550.0,12964.5,225000.0,Married,365243,-20266,,0.1128524058694711,0.4866531565147181
366591,0,Cash loans,F,N,Y,1,319500.0,1188000.0,42799.5,1188000.0,Single / not married,-416,-15059,0.6113713872744817,0.4156314009426502,0.7738956942145427
366692,0,Cash loans,F,Y,Y,0,126000.0,291915.0,20889.0,252000.0,Married,-972,-13755,0.5525205835792172,0.6186719802680216,0.6195277080511546
366728,0,Cash loans,M,N,Y,0,292500.0,550980.0,43659.0,450000.0,Single / not married,-1096,-11440,0.1858327679875198,0.1432918301135675,0.5388627065779676
366756,0,Cash loans,F,Y,Y,0,315000.0,1002870.0,42619.5,922500.0,Civil marriage,-4319,-13422,0.5769919844333261,0.600516887217593,0.6127042441012546
366772,0,Cash loans,F,N,N,0,144000.0,463131.0,22279.5,346500.0,Married,-51,-12028,,0.652531981257412,
366800,0,Revolving loans,F,Y,Y,0,67500.0,202500.0,10125.0,202500.0,Civil marriage,-859,-18364,,0.5796749384493823,0.6127042441012546
366803,0,Cash loans,F,N,Y,0,103500.0,321574.5,21618.0,265500.0,Married,-2776,-18940,,0.354910332309609,
366849,0,Cash loans,F,N,Y,0,157500.0,562491.0,23962.5,454500.0,Married,-950,-15719,,0.6646852966479265,
366866,0,Cash loans,M,Y,Y,0,180000.0,225000.0,17905.5,225000.0,Married,-2669,-11496,0.3028753155028152,0.4463763855801214,0.7062051096536562
366891,0,Revolving loans,M,Y,N,0,112500.0,180000.0,9000.0,180000.0,Single / not married,-825,-8053,,0.5422257718233005,
366926,0,Cash loans,M,N,Y,0,180000.0,495216.0,26059.5,427500.0,Married,-1067,-20750,,0.6633973874183505,0.2301588968634147
366963,0,Cash loans,M,N,Y,1,108000.0,339241.5,15943.5,238500.0,Married,-391,-14107,0.3876095452180766,0.5471879471811139,0.5656079814115492
366979,0,Revolving loans,F,Y,Y,1,81000.0,225000.0,11250.0,225000.0,Married,-3855,-14006,0.7488563095823989,0.3717526826080052,
366987,1,Cash loans,F,N,Y,0,270000.0,755190.0,36459.0,675000.0,Married,-797,-19563,,0.6682289328150994,
366990,0,Cash loans,F,N,Y,0,180000.0,1611072.0,42628.5,1440000.0,Married,365243,-20553,,0.5980224774599323,0.5797274227921155
367000,0,Revolving loans,M,Y,N,0,157500.0,450000.0,22500.0,450000.0,Married,-4243,-23690,0.874096651638027,0.5975860869532151,0.7738956942145427
367012,0,Cash loans,F,N,Y,0,40500.0,142200.0,8293.5,112500.0,Married,-912,-17226,,0.5570292952663882,0.8061492814355136
367021,0,Cash loans,M,Y,Y,2,135000.0,495000.0,25402.5,495000.0,Married,-1180,-13956,,0.3158752715773922,
367029,0,Cash loans,F,N,Y,0,135000.0,922266.0,40752.0,810000.0,Married,365243,-22249,,0.6049988593731862,0.6313545365850379
367094,1,Cash loans,F,N,N,0,180000.0,254700.0,20250.0,225000.0,Civil marriage,-250,-13845,,0.52927638450755,
367125,0,Cash loans,F,N,Y,0,135000.0,284400.0,13963.5,225000.0,Single / not married,-180,-19590,0.7287580489722456,0.6732754953814531,
367130,0,Cash loans,F,N,Y,0,225000.0,733315.5,69754.5,679500.0,Civil marriage,-3800,-16934,,0.3737978563219818,0.7958031328748403
367140,0,Cash loans,F,N,Y,0,135000.0,459000.0,22212.0,459000.0,Married,-2133,-15294,0.5527041579824657,0.6355801019659576,0.3392876999089139
367160,0,Cash loans,M,N,Y,0,378000.0,809082.0,54198.0,706500.0,Married,365243,-16537,0.7312390332885584,0.6409469629995705,0.3312508645909018
367173,0,Cash loans,F,N,Y,0,72000.0,314100.0,13437.0,225000.0,Married,365243,-23679,,0.0288501577031365,0.4083588531230431
367196,0,Cash loans,F,Y,Y,0,675000.0,1042560.0,40702.5,900000.0,Civil marriage,-2973,-12795,,0.7539358892533432,0.5797274227921155
367197,0,Cash loans,F,Y,N,0,117000.0,142200.0,6916.5,112500.0,Widow,-741,-19320,0.6317423526591617,0.4420141875925181,0.3312508645909018
367198,0,Cash loans,F,N,N,0,99000.0,454500.0,14661.0,454500.0,Widow,-2436,-19370,,0.4876109675830074,0.1198779608955348
367203,0,Cash loans,M,Y,N,2,99000.0,288873.0,14805.0,238500.0,Married,-976,-13589,,0.5571426035671366,0.1376544619182607
367218,1,Cash loans,M,N,Y,0,67500.0,819432.0,23958.0,684000.0,Married,-3362,-17865,,0.2015836822864006,0.5298898341969072
367268,1,Cash loans,F,N,Y,0,405000.0,104256.0,11920.5,90000.0,Single / not married,-1334,-16738,,0.5523137932789257,0.1895952597360396
367279,0,Cash loans,F,Y,Y,2,144000.0,755190.0,38686.5,675000.0,Married,-2095,-12366,0.6154421634593685,0.4705693760168808,0.4938628816996244
367293,0,Cash loans,F,Y,Y,0,157500.0,381528.0,13833.0,315000.0,Married,-1050,-18096,,0.6964410036347952,0.5280927512030451
367318,0,Cash loans,M,Y,Y,0,180000.0,112500.0,12244.5,112500.0,Married,365243,-24758,,0.562434279944182,0.4329616670974407
367319,0,Cash loans,F,N,N,2,180000.0,464877.0,42637.5,423000.0,Married,-403,-12163,0.3742216996597355,0.4823238456165871,0.1351060157401717
367349,0,Cash loans,F,N,Y,3,112500.0,630000.0,30307.5,630000.0,Married,-1082,-14481,0.4081049182234462,0.5949908675221109,0.0005272652387098
367379,0,Cash loans,M,Y,Y,0,135000.0,855000.0,25128.0,855000.0,Married,-9637,-16645,,0.6954553948102562,0.5388627065779676
367388,0,Cash loans,F,N,Y,1,153000.0,540000.0,17550.0,540000.0,Single / not married,-1697,-18068,0.5846448301381287,0.6267071568955447,0.8193176922872417
367408,0,Cash loans,M,N,Y,0,148500.0,104256.0,11074.5,90000.0,Single / not married,-962,-11819,,0.7051206099584222,0.2955826421513093
367417,0,Cash loans,F,N,N,2,135000.0,900000.0,26316.0,900000.0,Married,-4402,-14759,0.7187719999095513,0.5228703385914196,0.2512394458905693
367441,1,Revolving loans,F,N,N,0,90000.0,202500.0,10125.0,202500.0,Single / not married,365243,-23067,0.7512195213226694,0.4924362770713341,0.375711009574066
367457,0,Cash loans,M,Y,N,0,202500.0,545040.0,25537.5,450000.0,Married,-2685,-16080,0.5867254560132418,0.6414601137270487,0.4382813743111921
367473,0,Cash loans,F,N,Y,0,58500.0,101880.0,10053.0,90000.0,Single / not married,365243,-23848,0.8424833100532165,0.5188209751454279,0.622922000268356
367508,0,Revolving loans,M,Y,Y,2,180000.0,180000.0,9000.0,180000.0,Married,-538,-9318,0.1842000126462056,0.2630757549915064,0.746300213050371
367521,0,Cash loans,M,N,N,0,135000.0,675000.0,21775.5,675000.0,Married,-245,-14593,,0.1852769737014876,
367574,1,Cash loans,F,N,Y,1,135000.0,299250.0,9103.5,225000.0,Married,-11853,-19001,,0.3099842555485447,0.6971469077844458
367579,0,Cash loans,F,N,Y,0,117000.0,247275.0,17716.5,225000.0,Married,365243,-24787,,0.7140784166622123,0.3457848024695955
367603,0,Cash loans,M,N,Y,0,121500.0,328500.0,26082.0,328500.0,Single / not married,-4454,-13998,0.3830788744058865,0.5541406614307859,
367639,0,Cash loans,M,N,N,0,148500.0,239850.0,23719.5,225000.0,Single / not married,-367,-10798,,0.6074001758107007,0.2418614865234661
367647,0,Revolving loans,M,N,N,1,180000.0,270000.0,13500.0,270000.0,Civil marriage,-4117,-17892,,0.4506439963487556,0.2807895743848605
367671,0,Cash loans,M,Y,N,0,112500.0,1762110.0,48456.0,1575000.0,Married,365243,-20406,,0.3607189115401875,0.6144143775673561
367673,0,Cash loans,F,N,Y,0,67500.0,629325.0,25087.5,562500.0,Married,-954,-13476,0.4767606108123437,0.5915029477287171,0.8050196619153701
367684,0,Cash loans,M,N,Y,2,135000.0,816660.0,26343.0,585000.0,Single / not married,-3360,-19850,0.4905986872872313,0.5022159617410833,0.5388627065779676
367688,0,Cash loans,F,N,N,0,90000.0,247275.0,17208.0,225000.0,Married,365243,-24134,,0.6539981333869399,0.6706517530862718
367692,0,Cash loans,M,Y,Y,1,157500.0,270000.0,20893.5,270000.0,Married,-1610,-10479,,0.4670134164107033,0.3457848024695955
367766,0,Cash loans,M,Y,Y,3,157500.0,1288350.0,37800.0,1125000.0,Married,-1925,-13613,0.6151555091891675,0.4660065784298013,0.6769925032909132
367793,0,Revolving loans,F,N,Y,0,112500.0,270000.0,13500.0,270000.0,Single / not married,-1413,-9767,,0.6989638516585239,0.6610235391308081
367805,0,Cash loans,F,N,Y,0,225000.0,450000.0,19066.5,450000.0,Single / not married,-4399,-17076,0.7328982933881011,0.4645539566041601,0.3296550543128238
367812,0,Cash loans,M,Y,Y,0,360000.0,835380.0,40320.0,675000.0,Single / not married,-756,-17367,0.4254663014675028,0.6546856242737169,0.4471785780453068
367835,0,Cash loans,F,N,Y,0,202500.0,879480.0,32310.0,630000.0,Married,-104,-15451,,0.7472471007306499,0.3154721549257734
367836,0,Cash loans,M,Y,Y,0,247500.0,797557.5,44662.5,688500.0,Single / not married,-148,-12115,,0.7357936896428863,0.5388627065779676
367878,0,Revolving loans,F,N,N,0,157500.0,270000.0,13500.0,270000.0,Civil marriage,-1098,-12170,,0.6952052365085849,
367900,0,Cash loans,F,N,Y,1,126000.0,742284.0,45540.0,679500.0,Married,-1902,-8852,0.2944272890287582,0.4307898778114532,0.5064842396679806
367918,0,Cash loans,F,N,Y,0,135000.0,302341.5,17487.0,261000.0,Married,-6047,-18045,0.7407552638988915,0.7269092193034126,0.813917469762627
367944,0,Cash loans,M,N,Y,2,112500.0,733500.0,28674.0,733500.0,Married,-5776,-20014,,0.0274044477937128,0.6986675550534175
367964,0,Cash loans,F,N,Y,1,225000.0,582768.0,30172.5,540000.0,Married,-2589,-9586,0.3267873964627446,0.5439730306193737,0.6092756673894402
367986,0,Cash loans,M,Y,Y,0,270000.0,355536.0,19417.5,270000.0,Married,-547,-15449,0.6768474713146422,0.5027134371106537,0.4596904504249018
368009,0,Cash loans,M,Y,N,2,112500.0,312768.0,22374.0,270000.0,Married,-971,-12033,,0.6770020641691991,0.4848514754962666
368018,0,Cash loans,M,N,Y,0,157500.0,625536.0,27684.0,540000.0,Married,365243,-22279,,0.6275764355028485,
368030,0,Cash loans,F,N,Y,1,90000.0,148140.0,11835.0,112500.0,Single / not married,-640,-15776,0.7437131445498383,0.5484067574200154,0.4101025731788671
368040,0,Cash loans,F,Y,N,0,99000.0,76500.0,9076.5,76500.0,Single / not married,-2787,-10975,,0.3093812016873834,0.375711009574066
368046,0,Cash loans,M,Y,Y,1,180000.0,675000.0,32472.0,675000.0,Single / not married,-2628,-10196,,0.3981078386054879,
368048,0,Cash loans,F,N,Y,1,225000.0,1057266.0,59166.0,945000.0,Separated,-1020,-15226,,0.4605855092728123,0.5832379256761245
368067,0,Cash loans,F,N,Y,1,180000.0,526491.0,19039.5,454500.0,Married,-3602,-18048,0.4929780793397254,0.3411474826037559,0.2650494299443805
368077,0,Cash loans,F,N,Y,0,135000.0,284400.0,17527.5,225000.0,Married,365243,-24316,0.7815862035204975,0.5779796771885861,
368126,0,Cash loans,M,Y,Y,0,112500.0,254700.0,24939.0,225000.0,Married,365243,-24584,,0.7043834888392991,
368147,0,Cash loans,M,N,N,2,90000.0,277969.5,16380.0,229500.0,Married,-1028,-11834,0.245143487188808,0.7321644638093402,0.7801436381572275
368151,0,Cash loans,F,N,Y,1,135000.0,314100.0,15241.5,225000.0,Married,-1996,-17320,0.6679121235080874,0.588921956149435,0.816092360478441
