SK_ID_CURR,actual_default,pd_raw,pd_calibrated,credit_grade,decision_recommendation,grade_group,is_investment_grade,is_review_grade,is_high_risk,portfolio_percentile,risk_priority_flag,decision_pd_threshold,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,LGD,EAD,ECL_base
303520,1,0.19543397,0.03235468867111812,D,Reject,High Risk,0,0,1,0.19588202559821927,Immediate Review,Approve,855882.0,36261.0,765000.0,0.7,855882.0,19384.256954449742
167963,0,0.19530357,0.03233939985957856,AA,Approve,Investment Grade,1,0,0,0.19560378408458542,Standard Monitoring,Approve,217602.0,15475.5,198000.0,0.25,217602.0,1759.2795220610035
263590,0,0.19514418,0.03232072068980557,AA,Approve,Investment Grade,1,0,0,0.19532554257095158,Standard Monitoring,Approve,318528.0,23305.5,252000.0,0.25,318528.0,2573.7636299705973
323362,0,0.19490662,0.03229290201871988,AA,Approve,Investment Grade,1,0,0,0.19504730105731774,Standard Monitoring,Approve,1611072.0,44433.0,1440000.0,0.25,1611072.0,13006.547560275769
115566,0,0.19481117,0.032281730116406476,AA,Approve,Investment Grade,1,0,0,0.19476905954368393,Standard Monitoring,Approve,247500.0,12375.0,247500.0,0.25,247500.0,1997.4320509526508
326983,0,0.19458348,0.032255097263908857,AA,Approve,Investment Grade,1,0,0,0.19449081803005008,Standard Monitoring,Approve,521280.0,27423.0,450000.0,0.25,521280.0,4203.484275432602
177358,0,0.19454768,0.032250912539738295,AA,Approve,Investment Grade,1,0,0,0.19421257651641624,Standard Monitoring,Approve,888840.0,32053.5,675000.0,0.25,888840.0,7166.475275455246
387663,0,0.19417192,0.03220701156990619,AA,Approve,Investment Grade,1,0,0,0.19393433500278243,Standard Monitoring,Approve,948730.5,31482.0,819000.0,0.25,948730.5,7638.943547555722
352166,0,0.19408515,0.03219688236207594,AA,Approve,Investment Grade,1,0,0,0.19365609348914858,Standard Monitoring,Approve,337500.0,16875.0,337500.0,0.25,337500.0,2716.6119493001574
111977,0,0.19399528,0.032186394581384316,AA,Approve,Investment Grade,1,0,0,0.19337785197551474,Standard Monitoring,Approve,405000.0,20250.0,405000.0,0.25,405000.0,3258.872451365162
405932,0,0.1939508,0.03218120495180228,AA,Approve,Investment Grade,1,0,0,0.1930996104618809,Standard Monitoring,Approve,364500.0,13869.0,364500.0,0.25,364500.0,2932.5123012329827
292370,0,0.19386391,0.032171069687197955,AA,Approve,Investment Grade,1,0,0,0.19282136894824708,Standard Monitoring,Approve,153000.0,7263.0,153000.0,0.25,153000.0,1230.5434155353219
374159,0,0.19383475,0.03216766878177547,AA,Approve,Investment Grade,1,0,0,0.19254312743461324,Standard Monitoring,Approve,247500.0,24610.5,247500.0,0.25,247500.0,1990.374505872357
185676,0,0.19361587,0.032142153099156405,AA,Approve,Investment Grade,1,0,0,0.1922648859209794,Standard Monitoring,Approve,1079050.5,38758.5,931500.0,0.25,1079050.5,8670.751593180317
423496,0,0.19354856,0.032134310731027224,AA,Approve,Investment Grade,1,0,0,0.19198664440734559,Standard Monitoring,Approve,265851.0,11394.0,229500.0,0.25,265851.0,2135.7346605385796
286314,0,0.19350669,0.03212943297184625,AA,Approve,Investment Grade,1,0,0,0.19170840289371174,Standard Monitoring,Approve,114682.5,12478.5,99000.0,0.25,114682.5,921.1709241984394
249747,0,0.1934069,0.032117810820907616,AA,Approve,Investment Grade,1,0,0,0.1914301613800779,Standard Monitoring,Approve,225000.0,23053.5,225000.0,0.25,225000.0,1806.6268586760534
372533,0,0.19327216,0.03210212554336929,AA,Approve,Investment Grade,1,0,0,0.1911519198664441,Standard Monitoring,Approve,900000.0,26446.5,900000.0,0.25,900000.0,7222.97824725809
113496,0,0.19293812,0.03206327041059065,AA,Approve,Investment Grade,1,0,0,0.19087367835281024,Standard Monitoring,Approve,508500.0,19831.5,508500.0,0.25,508500.0,4076.0432509463362
450399,0,0.19293733,0.03206317860019117,AA,Approve,Investment Grade,1,0,0,0.1905954368391764,Standard Monitoring,Approve,135000.0,5220.0,135000.0,0.25,135000.0,1082.1322777564521
434085,0,0.1926231,0.03202666861886984,AA,Approve,Investment Grade,1,0,0,0.19031719532554256,Standard Monitoring,Approve,66222.0,6579.0,58500.0,0.25,66222.0,530.2175123196996
365529,0,0.1926226,0.032026611516971726,AA,Approve,Investment Grade,1,0,0,0.19003895381190875,Standard Monitoring,Approve,808650.0,23773.5,675000.0,0.25,808650.0,6474.579850799796
213478,0,0.19253056,0.03201592481344627,AA,Approve,Investment Grade,1,0,0,0.1897607122982749,Standard Monitoring,Approve,450000.0,21888.0,450000.0,0.25,450000.0,3601.7915415127054
384729,0,0.19251055,0.03201360177251394,AA,Approve,Investment Grade,1,0,0,0.18948247078464106,Standard Monitoring,Approve,270000.0,15498.0,270000.0,0.25,270000.0,2160.9181196446907
109585,0,0.19245084,0.03200667167253321,AA,Approve,Investment Grade,1,0,0,0.18920422927100725,Standard Monitoring,Approve,675000.0,33750.0,675000.0,0.25,675000.0,5401.12584473998
422717,0,0.19219239,0.031976691977128165,AA,Approve,Investment Grade,1,0,0,0.1889259877573734,Standard Monitoring,Approve,302206.5,14665.5,229500.0,0.25,302206.5,2415.8910409964956
305195,0,0.19215697,0.03197258536785919,AA,Approve,Investment Grade,1,0,0,0.18864774624373956,Standard Monitoring,Approve,270000.0,14647.5,270000.0,0.25,270000.0,2158.1495123304953
388016,0,0.1916322,0.03191180265413668,AA,Approve,Investment Grade,1,0,0,0.18836950473010572,Standard Monitoring,Approve,281493.0,10998.0,243000.0,0.25,281493.0,2245.737266130224
286178,0,0.19148223,0.031894453251692004,AA,Approve,Investment Grade,1,0,0,0.1880912632164719,Standard Monitoring,Approve,598500.0,40878.0,598500.0,0.25,598500.0,4772.207567784416
279367,0,0.19140746,0.03188580609341265,AA,Approve,Investment Grade,1,0,0,0.18781302170283806,Standard Monitoring,Approve,675000.0,22437.0,675000.0,0.25,675000.0,5380.729778263384
102027,0,0.19135153,0.0318793403005559,AA,Approve,Investment Grade,1,0,0,0.18753478018920422,Standard Monitoring,Approve,130500.0,12843.0,130500.0,0.25,130500.0,1040.0634773056363
235081,0,0.19102706,0.03184185062161075,AA,Approve,Investment Grade,1,0,0,0.1872565386755704,Standard Monitoring,Approve,2245500.0,68211.0,2245500.0,0.25,2245500.0,17875.218892706733
432744,0,0.1907737,0.03181260646955287,AA,Approve,Investment Grade,1,0,0,0.18697829716193656,Standard Monitoring,Approve,244584.0,19453.5,193500.0,0.25,244584.0,1945.2136351872798
328035,0,0.19040236,0.03176979247640712,AA,Approve,Investment Grade,1,0,0,0.18670005564830272,Standard Monitoring,Approve,1971072.0,68512.5,1800000.0,0.25,1971072.0,15655.137099014184
272034,0,0.19029023,0.03175687505218719,AA,Approve,Investment Grade,1,0,0,0.1864218141346689,Standard Monitoring,Approve,500490.0,52555.5,450000.0,0.25,500490.0,3973.4995987172915
348845,0,0.19025058,0.03175230839223285,AA,Approve,Investment Grade,1,0,0,0.18614357262103506,Standard Monitoring,Approve,225000.0,12564.0,225000.0,0.25,225000.0,1786.067347063098
370868,0,0.19024538,0.0317517095049919,AA,Approve,Investment Grade,1,0,0,0.18586533110740122,Standard Monitoring,Approve,95940.0,9616.5,90000.0,0.25,95940.0,761.5647524772307
315349,0,0.1899973,0.0317231540698134,AA,Approve,Investment Grade,1,0,0,0.18558708959376738,Standard Monitoring,Approve,337500.0,16875.0,337500.0,0.25,337500.0,2676.641124640506
183924,0,0.1899315,0.03171558370748599,AA,Approve,Investment Grade,1,0,0,0.18530884808013356,Standard Monitoring,Approve,231813.0,21388.5,193500.0,0.25,231813.0,1838.0211514958626
111116,0,0.18989076,0.031710897678752244,AA,Approve,Investment Grade,1,0,0,0.18503060656649972,Standard Monitoring,Approve,1255680.0,41629.5,1125000.0,0.25,1255680.0,9954.684999313904
150352,0,0.1898639,0.03170780944807824,AA,Approve,Investment Grade,1,0,0,0.18475236505286588,Standard Monitoring,Approve,1129500.0,36567.0,1129500.0,0.25,1129500.0,8953.492692901093
402130,0,0.18974835,0.03169452240750678,AA,Approve,Investment Grade,1,0,0,0.18447412353923207,Standard Monitoring,Approve,508495.5,22527.0,454500.0,0.25,508495.5,4029.130504716591
290287,0,0.18930566,0.03164367197857737,AA,Approve,Investment Grade,1,0,0,0.18419588202559822,Standard Monitoring,Approve,53910.0,2412.0,45000.0,0.25,53910.0,426.4775890912765
374495,0,0.189244,0.031636595333790374,AA,Approve,Investment Grade,1,0,0,0.18391764051196438,Standard Monitoring,Approve,995643.0,32904.0,859500.0,0.25,995643.0,7874.688671980262
144105,0,0.18918228,0.0316295133814771,AA,Approve,Investment Grade,1,0,0,0.18363939899833054,Standard Monitoring,Approve,1120500.0,44568.0,1120500.0,0.25,1120500.0,8860.217435986273
150469,0,0.1891752,0.031628701329005124,AA,Approve,Investment Grade,1,0,0,0.18336115748469672,Standard Monitoring,Approve,204858.0,10723.5,171000.0,0.25,204858.0,1619.848124214333
445567,0,0.1886792,0.03157184630855432,AA,Approve,Investment Grade,1,0,0,0.18308291597106288,Standard Monitoring,Approve,277969.5,10606.5,229500.0,0.25,277969.5,2194.0025831164226
223515,0,0.1885483,0.031556857358174026,AA,Approve,Investment Grade,1,0,0,0.18280467445742904,Standard Monitoring,Approve,203760.0,22986.0,180000.0,0.25,203760.0,1607.506313825385
268592,0,0.18841891,0.03154204920491213,AA,Approve,Investment Grade,1,0,0,0.18252643294379522,Standard Monitoring,Approve,358213.5,20133.0,324000.0,0.25,358213.5,2824.696960715948
247121,0,0.188276,0.0315257003448771,AA,Approve,Investment Grade,1,0,0,0.18224819143016138,Standard Monitoring,Approve,808650.0,23773.5,675000.0,0.25,808650.0,6373.314395971217
340833,0,0.1882444,0.031522087690201234,AA,Approve,Investment Grade,1,0,0,0.18196994991652754,Standard Monitoring,Approve,545040.0,20547.0,450000.0,0.25,545040.0,4295.19966866682
401068,0,0.1882404,0.03152162932067228,AA,Approve,Investment Grade,1,0,0,0.1816917084028937,Standard Monitoring,Approve,782181.0,25978.5,594000.0,0.25,782181.0,6163.904885918192
298722,0,0.1881384,0.03150996777480091,AA,Approve,Investment Grade,1,0,0,0.18141346688925988,Standard Monitoring,Approve,454500.0,14791.5,454500.0,0.25,454500.0,3580.3200884117537
188571,0,0.1879198,0.03148498915393847,AA,Approve,Investment Grade,1,0,0,0.18113522537562604,Standard Monitoring,Approve,547344.0,22104.0,472500.0,0.25,547344.0,4308.279975868325
345198,0,0.18776198,0.03146696775862003,AA,Approve,Investment Grade,1,0,0,0.1808569838619922,Standard Monitoring,Approve,1354500.0,35730.0,1354500.0,0.25,1354500.0,10655.501957262708
291472,0,0.18771148,0.03146120322426881,AA,Approve,Investment Grade,1,0,0,0.18057874234835838,Standard Monitoring,Approve,239850.0,23494.5,225000.0,0.25,239850.0,1886.4923983352187
125354,0,0.18770672,0.0314606606724411,AA,Approve,Investment Grade,1,0,0,0.18030050083472454,Standard Monitoring,Approve,561384.0,53433.0,540000.0,0.25,561384.0,4415.377882734419
388978,0,0.18769382,0.031459187834440294,AA,Approve,Investment Grade,1,0,0,0.1800222593210907,Standard Monitoring,Approve,675000.0,19867.5,675000.0,0.25,675000.0,5308.7379470618
242138,0,0.18768685,0.03145839191742242,AA,Approve,Investment Grade,1,0,0,0.17974401780745689,Standard Monitoring,Approve,180000.0,17802.0,180000.0,0.25,180000.0,1415.6276362840088
189672,0,0.1876764,0.03145719977901962,AA,Approve,Investment Grade,1,0,0,0.17946577629382304,Standard Monitoring,Approve,269550.0,13891.5,225000.0,0.25,269550.0,2119.8220501086844
443749,0,0.18744026,0.031430261628340166,AA,Approve,Investment Grade,1,0,0,0.1791875347801892,Standard Monitoring,Approve,1030680.0,65997.0,900000.0,0.25,1030680.0,8098.63551377441
453256,0,0.1873992,0.03142557901150112,AA,Approve,Investment Grade,1,0,0,0.17890929326655536,Standard Monitoring,Approve,254700.0,26874.0,225000.0,0.25,254700.0,2001.023743557334
319265,0,0.18729033,0.031413168925572096,AA,Approve,Investment Grade,1,0,0,0.17863105175292154,Standard Monitoring,Approve,556870.5,27216.0,391500.0,0.25,556870.5,4373.266771541949
307150,0,0.18722555,0.03140578729350159,AA,Approve,Investment Grade,1,0,0,0.1783528102392877,Standard Monitoring,Approve,436500.0,24502.5,436500.0,0.25,436500.0,3427.156538403361
415955,0,0.18715076,0.031397266627123985,AA,Approve,Investment Grade,1,0,0,0.17807456872565386,Standard Monitoring,Approve,973710.0,28597.5,697500.0,0.25,973710.0,7642.958121874224
231636,0,0.18687902,0.03136632652094445,AA,Approve,Investment Grade,1,0,0,0.17779632721202004,Standard Monitoring,Approve,807984.0,51768.0,697500.0,0.25,807984.0,6335.872491924694
192242,0,0.1868592,0.031364071131336956,AA,Approve,Investment Grade,1,0,0,0.1775180856983862,Standard Monitoring,Approve,270000.0,10309.5,270000.0,0.25,270000.0,2117.0748013652446
400242,0,0.18685207,0.0313632588903574,AA,Approve,Investment Grade,1,0,0,0.17723984418475236,Standard Monitoring,Approve,182448.0,18823.5,157500.0,0.25,182448.0,1430.5409645069815
210945,0,0.18671043,0.03134714545694871,AA,Approve,Investment Grade,1,0,0,0.17696160267111852,Standard Monitoring,Approve,817560.0,29362.5,675000.0,0.25,817560.0,6407.043059945747
352299,0,0.18648322,0.03132131288489712,AA,Approve,Investment Grade,1,0,0,0.1766833611574847,Standard Monitoring,Approve,254700.0,24939.0,225000.0,0.25,254700.0,1994.384597945824
420545,0,0.18612546,0.03128067951456377,AA,Approve,Investment Grade,1,0,0,0.17640511964385086,Standard Monitoring,Approve,922666.5,54076.5,796500.0,0.25,922666.5,7215.408771331064
196864,1,0.18607172,0.03127458104708423,D,Reject,High Risk,0,0,1,0.17612687813021702,Immediate Review,Approve,977724.0,38182.5,742500.0,0.7,977724.0,21404.535935775566
234763,0,0.18589588,0.03125463123788375,AA,Approve,Investment Grade,1,0,0,0.1758486366165832,Standard Monitoring,Approve,270000.0,13500.0,270000.0,0.25,270000.0,2109.6876085571535
352105,0,0.18588178,0.031253032540638326,AA,Approve,Investment Grade,1,0,0,0.17557039510294936,Standard Monitoring,Approve,918918.0,39064.5,742500.0,0.25,918918.0,7179.743539044573
347628,0,0.18579096,0.03124273416340409,AA,Approve,Investment Grade,1,0,0,0.17529215358931552,Standard Monitoring,Approve,238500.0,24565.5,238500.0,0.25,238500.0,1862.8480244929688
136775,0,0.18560791,0.03122198856067934,AA,Approve,Investment Grade,1,0,0,0.1750139120756817,Standard Monitoring,Approve,1035000.0,30393.0,1035000.0,0.25,1035000.0,8078.6895400757785
171940,0,0.18538609,0.03119686648502121,AA,Approve,Investment Grade,1,0,0,0.17473567056204786,Standard Monitoring,Approve,157500.0,6066.0,157500.0,0.25,157500.0,1228.3766178477101
404721,0,0.18514253,0.031169304688789114,AA,Approve,Investment Grade,1,0,0,0.17445742904841402,Standard Monitoring,Approve,337500.0,16875.0,337500.0,0.25,337500.0,2629.9100831165815
381027,0,0.18512632,0.03116747088293099,AA,Approve,Investment Grade,1,0,0,0.17417918753478018,Standard Monitoring,Approve,405000.0,20250.0,405000.0,0.25,405000.0,3155.706426896763
446079,0,0.18486731,0.031138187967857816,AA,Approve,Investment Grade,1,0,0,0.17390094602114636,Standard Monitoring,Approve,2265570.0,59764.5,2025000.0,0.25,2265570.0,17636.436128584908
351585,0,0.18448088,0.031094548943111568,AA,Approve,Investment Grade,1,0,0,0.17362270450751252,Standard Monitoring,Approve,521280.0,19449.0,450000.0,0.25,521280.0,4052.2416182662996
125492,0,0.18445711,0.031091866873539063,AA,Approve,Investment Grade,1,0,0,0.17334446299387868,Standard Monitoring,Approve,1303200.0,46809.0,1125000.0,0.25,1303200.0,10129.730227399026
455274,0,0.1844191,0.031087577709222235,AA,Approve,Investment Grade,1,0,0,0.17306622148024486,Standard Monitoring,Approve,900000.0,29164.5,900000.0,0.25,900000.0,6994.7049845750025
227405,0,0.18439528,0.031084891178324893,AA,Approve,Investment Grade,1,0,0,0.17278797996661102,Standard Monitoring,Approve,252000.0,14202.0,252000.0,0.25,252000.0,1958.3481442344682
263707,0,0.18434253,0.03107894058974856,AA,Approve,Investment Grade,1,0,0,0.17250973845297718,Standard Monitoring,Approve,900000.0,57649.5,900000.0,0.25,900000.0,6992.761632693426
139518,0,0.1842119,0.031064208383938356,AA,Approve,Investment Grade,1,0,0,0.17223149693934334,Standard Monitoring,Approve,1216201.5,35689.5,1062000.0,0.25,1216201.5,9445.084208214601
105402,0,0.18393692,0.03103322175421289,AA,Approve,Investment Grade,1,0,0,0.17195325542570952,Standard Monitoring,Approve,545040.0,25537.5,450000.0,0.25,545040.0,4228.586796229049
372392,0,0.18295817,0.030923168214025566,AA,Approve,Investment Grade,1,0,0,0.17167501391207568,Standard Monitoring,Approve,497520.0,36184.5,450000.0,0.25,497520.0,3846.2236624605
452362,0,0.18277258,0.03090234220131846,AA,Approve,Investment Grade,1,0,0,0.17139677239844184,Standard Monitoring,Approve,351000.0,17199.0,351000.0,0.25,351000.0,2711.680528165695
276021,0,0.18226202,0.030845121051984056,AA,Approve,Investment Grade,1,0,0,0.17111853088480802,Standard Monitoring,Approve,711612.0,22954.5,594000.0,0.25,711612.0,5487.439570511119
410427,0,0.1822358,0.030842186192442327,AA,Approve,Investment Grade,1,0,0,0.17084028937117418,Standard Monitoring,Approve,284400.0,16011.0,225000.0,0.25,284400.0,2192.8794382826495
168585,0,0.1820319,0.030819363917930834,AA,Approve,Investment Grade,1,0,0,0.17056204785754034,Standard Monitoring,Approve,270000.0,15205.5,270000.0,0.25,270000.0,2080.3070644603313
143876,0,0.1819727,0.030812740783044162,AA,Approve,Investment Grade,1,0,0,0.17028380634390652,Standard Monitoring,Approve,544491.0,16047.0,454500.0,0.25,544491.0,4194.3150104251245
398689,0,0.18196282,0.030811635672213015,AA,Approve,Investment Grade,1,0,0,0.17000556483027268,Standard Monitoring,Approve,93829.5,9742.5,81000.0,0.25,93829.5,722.7600923264778
192254,0,0.18172306,0.030784828079258097,AA,Approve,Investment Grade,1,0,0,0.16972732331663884,Standard Monitoring,Approve,536917.5,32976.0,463500.0,0.25,536917.5,4132.228232561265
169939,0,0.18153399,0.030763704494667955,AA,Approve,Investment Grade,1,0,0,0.169449081803005,Standard Monitoring,Approve,450000.0,22977.0,450000.0,0.25,450000.0,3460.9167556501448
171408,0,0.18135448,0.030743661066395988,AA,Approve,Investment Grade,1,0,0,0.16917084028937118,Standard Monitoring,Approve,882000.0,25920.0,882000.0,0.25,882000.0,6778.9772651403155
362940,0,0.18124288,0.030731207472522504,AA,Approve,Investment Grade,1,0,0,0.16889259877573734,Standard Monitoring,Approve,183384.0,18265.5,162000.0,0.25,183384.0,1408.9029377852667
448276,0,0.18117502,0.030723636931817917,AA,Approve,Investment Grade,1,0,0,0.1686143572621035,Standard Monitoring,Approve,90000.0,8766.0,90000.0,0.25,90000.0,691.2818309659032
172223,0,0.18112911,0.03071851612116458,AA,Approve,Investment Grade,1,0,0,0.16833611574846968,Standard Monitoring,Approve,648000.0,27585.0,648000.0,0.25,648000.0,4976.399611628662
129972,0,0.18102846,0.030707291789726393,AA,Approve,Investment Grade,1,0,0,0.16805787423483584,Standard Monitoring,Approve,631332.0,35383.5,585000.0,0.25,631332.0,4846.623985047886
322529,0,0.18087909,0.03069064289869369,AA,Approve,Investment Grade,1,0,0,0.167779632721202,Standard Monitoring,Approve,846000.0,27958.5,846000.0,0.25,846000.0,6491.070973073715
292185,0,0.18081826,0.030683865597691273,AA,Approve,Investment Grade,1,0,0,0.16750139120756816,Standard Monitoring,Approve,598500.0,24507.0,598500.0,0.25,598500.0,4591.0733900545565
425769,0,0.18061832,0.030661598045571274,AA,Approve,Investment Grade,1,0,0,0.16722314969393434,Standard Monitoring,Approve,1285866.0,54612.0,1102500.0,0.25,1285866.0,9856.676608116639
428190,0,0.18029112,0.030625191874558932,AA,Approve,Investment Grade,1,0,0,0.1669449081803005,Standard Monitoring,Approve,884844.0,49536.0,810000.0,0.25,884844.0,6774.629319763056
289127,0,0.18017472,0.030612251402037077,AA,Approve,Investment Grade,1,0,0,0.16666666666666666,Standard Monitoring,Approve,337500.0,16875.0,337500.0,0.25,337500.0,2582.9087120468785
415871,0,0.18006739,0.030600322895372303,AA,Approve,Investment Grade,1,0,0,0.16638842515303284,Standard Monitoring,Approve,247275.0,17338.5,225000.0,0.25,247275.0,1891.6737109882965
261548,0,0.17989579,0.03058126120872955,AA,Approve,Investment Grade,1,0,0,0.166110183639399,Standard Monitoring,Approve,900000.0,48082.5,900000.0,0.25,900000.0,6880.783771964148
190704,0,0.17988911,0.030580519895860067,AA,Approve,Investment Grade,1,0,0,0.16583194212576516,Standard Monitoring,Approve,1350000.0,39604.5,1350000.0,0.25,1350000.0,10320.925464852773
328620,0,0.17982769,0.030573699972231062,AA,Approve,Investment Grade,1,0,0,0.16555370061213134,Standard Monitoring,Approve,640080.0,31261.5,450000.0,0.25,640080.0,4892.403469556414
379072,0,0.17977351,0.0305676853671322,AA,Approve,Investment Grade,1,0,0,0.1652754590984975,Standard Monitoring,Approve,189000.0,20484.0,189000.0,0.25,189000.0,1444.3231335969965
131141,0,0.17915124,0.03049868884222542,AA,Approve,Investment Grade,1,0,0,0.16499721758486366,Standard Monitoring,Approve,550080.0,14638.5,360000.0,0.25,550080.0,4194.17968958284
325705,0,0.17872728,0.030451768069779176,AA,Approve,Investment Grade,1,0,0,0.16471897607122982,Standard Monitoring,Approve,360000.0,15250.5,360000.0,0.25,360000.0,2740.6591262801257
158859,1,0.17871259,0.03045014323410699,D,Reject,High Risk,0,0,1,0.164440734557596,Immediate Review,Approve,1223010.0,51948.0,1125000.0,0.7,1223010.0,26068.58077372163
221461,0,0.17830086,0.030404644068204045,AA,Approve,Investment Grade,1,0,0,0.16416249304396216,Standard Monitoring,Approve,202500.0,10125.0,202500.0,0.25,202500.0,1539.2351059528298
138533,0,0.1782313,0.03039696391325704,AA,Approve,Investment Grade,1,0,0,0.16388425153032832,Standard Monitoring,Approve,1971072.0,68643.0,1800000.0,0.25,1971072.0,14978.651113607844
196565,0,0.1781645,0.030389589903587925,AA,Approve,Investment Grade,1,0,0,0.1636060100166945,Standard Monitoring,Approve,270000.0,13500.0,270000.0,0.25,270000.0,2051.297318492185
333052,0,0.17781799,0.030351367596184033,AA,Approve,Investment Grade,1,0,0,0.16332776850306066,Standard Monitoring,Approve,1005120.0,35739.0,720000.0,0.25,1005120.0,7626.691649569124
376547,0,0.17736559,0.030301535329958763,AA,Approve,Investment Grade,1,0,0,0.16304952698942682,Standard Monitoring,Approve,728460.0,38578.5,675000.0,0.25,728460.0,5518.3641066154405
176745,0,0.17708725,0.030270915405031084,AA,Approve,Investment Grade,1,0,0,0.16277128547579298,Standard Monitoring,Approve,270000.0,13500.0,,0.25,270000.0,2043.2867898395982
369436,0,0.17698656,0.03025984624214935,AA,Approve,Investment Grade,1,0,0,0.16249304396215916,Standard Monitoring,Approve,225000.0,11781.0,225000.0,0.25,225000.0,1702.1163511209008
453435,0,0.1769706,0.030258092114508417,AA,Approve,Investment Grade,1,0,0,0.16221480244852532,Standard Monitoring,Approve,315000.0,25015.5,315000.0,0.25,315000.0,2382.824754017538
271776,0,0.17684415,0.03024419687852967,AA,Approve,Investment Grade,1,0,0,0.16193656093489148,Standard Monitoring,Approve,1270746.0,40027.5,1138500.0,0.25,1270746.0,9608.173051651016
261747,0,0.17679666,0.030238979984232885,AA,Approve,Investment Grade,1,0,0,0.16165831942125766,Standard Monitoring,Approve,168102.0,16506.0,148500.0,0.25,168102.0,1270.8082533273791
130649,0,0.1766983,0.030228177385402302,AA,Approve,Investment Grade,1,0,0,0.16138007790762382,Standard Monitoring,Approve,526491.0,32206.5,454500.0,0.25,526491.0,3978.7158349544607
442731,0,0.17639886,0.030195314738899717,AA,Approve,Investment Grade,1,0,0,0.16110183639398998,Standard Monitoring,Approve,260725.5,20727.0,198000.0,0.25,260725.5,1968.1721332392494
213743,0,0.17632169,0.030186850798608104,AA,Approve,Investment Grade,1,0,0,0.16082359488035614,Standard Monitoring,Approve,728460.0,44563.5,675000.0,0.25,728460.0,5497.478333188515
171402,0,0.17591685,0.03014248830122855,AA,Approve,Investment Grade,1,0,0,0.16054535336672232,Standard Monitoring,Approve,271957.5,27994.5,252000.0,0.25,271957.5,2049.368940545341
168129,0,0.17590158,0.030140815820790756,AA,Approve,Investment Grade,1,0,0,0.16026711185308848,Standard Monitoring,Approve,733176.0,23782.5,612000.0,0.25,733176.0,5524.630695056021
176020,0,0.17578845,0.030128430842848705,AA,Approve,Investment Grade,1,0,0,0.15998887033945464,Standard Monitoring,Approve,629325.0,43929.0,562500.0,0.25,629325.0,4740.14368504394
421933,0,0.17574254,0.03012340615405557,AA,Approve,Investment Grade,1,0,0,0.15971062882582082,Standard Monitoring,Approve,790830.0,57676.5,675000.0,0.25,790830.0,5955.623322202941
217623,0,0.17537978,0.03008373297011664,AA,Approve,Investment Grade,1,0,0,0.15943238731218698,Standard Monitoring,Approve,675000.0,32602.5,675000.0,0.25,675000.0,5076.629938707183
128445,0,0.17503098,0.03004563292634399,AA,Approve,Investment Grade,1,0,0,0.15915414579855314,Standard Monitoring,Approve,227520.0,15201.0,180000.0,0.25,227520.0,1708.9956008504462
187346,0,0.17499885,0.030042126064343883,AA,Approve,Investment Grade,1,0,0,0.15887590428491932,Standard Monitoring,Approve,495000.0,27769.5,495000.0,0.25,495000.0,3717.7131004625558
195722,0,0.17491591,0.03003307446853819,AA,Approve,Investment Grade,1,0,0,0.15859766277128548,Standard Monitoring,Approve,573408.0,25389.0,495000.0,0.25,573408.0,4305.3012912138865
440535,0,0.17477272,0.030017454244190507,AA,Approve,Investment Grade,1,0,0,0.15831942125765164,Standard Monitoring,Approve,573408.0,20727.0,495000.0,0.25,573408.0,4303.0621008131975
380541,0,0.17465763,0.030004903951117996,AA,Approve,Investment Grade,1,0,0,0.1580411797440178,Standard Monitoring,Approve,1575000.0,60120.0,1575000.0,0.25,1575000.0,11814.430930752711
375313,0,0.1744094,0.02997785461047636,AA,Approve,Investment Grade,1,0,0,0.15776293823038398,Standard Monitoring,Approve,229500.0,11038.5,229500.0,0.25,229500.0,1719.9794082760811
368246,0,0.17410573,0.02994479522993352,AA,Approve,Investment Grade,1,0,0,0.15748469671675014,Standard Monitoring,Approve,540000.0,19525.5,540000.0,0.25,540000.0,4042.547356041025
428055,0,0.17393048,0.02992573229071588,AA,Approve,Investment Grade,1,0,0,0.1572064552031163,Standard Monitoring,Approve,284400.0,10719.0,225000.0,0.25,284400.0,2127.719565869899
352188,0,0.17361179,0.029891097084771126,AA,Approve,Investment Grade,1,0,0,0.15692821368948248,Standard Monitoring,Approve,270000.0,13500.0,270000.0,0.25,270000.0,2017.649053222051
320648,0,0.1735815,0.029887806762952236,AA,Approve,Investment Grade,1,0,0,0.15664997217584864,Standard Monitoring,Approve,497520.0,48595.5,450000.0,0.25,497520.0,3717.445405175999
451070,0,0.17319462,0.029845817634738474,AA,Approve,Investment Grade,1,0,0,0.1563717306622148,Standard Monitoring,Approve,275040.0,13504.5,180000.0,0.25,275040.0,2052.1984205646177
100182,0,0.17316392,0.029842488512015014,AA,Approve,Investment Grade,1,0,0,0.15609348914858096,Standard Monitoring,Approve,135000.0,6750.0,135000.0,0.25,135000.0,1007.1839872805067
306713,0,0.17310901,0.029836534158689698,AA,Approve,Investment Grade,1,0,0,0.15581524763494714,Standard Monitoring,Approve,284400.0,16011.0,225000.0,0.25,284400.0,2121.3775786828373
441617,0,0.17305154,0.029830303115072305,AA,Approve,Investment Grade,1,0,0,0.1555370061213133,Standard Monitoring,Approve,225000.0,13045.5,225000.0,0.25,225000.0,1677.954550222817
